gRNA,Gene,Plasmid,Rep1,Rep2,Rep3
GAL_CCDS8183.1_ex2_11:68455498-68455521:+_5-4,GAL,237,236,85,321
GAL_CCDS8183.1_ex2_11:68455514-68455537:+_5-5,GAL,502,825,988,923
GAL3ST1_CCDS13879.1_ex0_22:30951591-30951614:+_5-1,GAL3ST1,432,392,262,319
GAL3ST1_CCDS13879.1_ex0_22:30951670-30951693:-_5-2,GAL3ST1,693,567,842,900
GAL3ST1_CCDS13879.1_ex0_22:30951759-30951782:-_5-3,GAL3ST1,472,692,488,759
GAL3ST1_CCDS13879.1_ex0_22:30951869-30951892:+_5-4,GAL3ST1,262,195,415,298
GAL3ST1_CCDS13879.1_ex0_22:30951969-30951992:+_5-5,GAL3ST1,961,737,885,835
GAL3ST3_CCDS8128.1_ex0_11:65810644-65810667:-_5-1,GAL3ST3,902,1408,974,1027
GAL3ST3_CCDS8128.1_ex0_11:65810658-65810681:+_5-2,GAL3ST3,220,232,291,316
GAL3ST3_CCDS8128.1_ex0_11:65810692-65810715:+_5-3,GAL3ST3,361,250,398,260
GAL3ST3_CCDS8128.1_ex0_11:65810867-65810890:+_5-4,GAL3ST3,360,184,260,278
GAL3ST3_CCDS8128.1_ex0_11:65810967-65810990:+_5-5,GAL3ST3,453,1039,465,887
GALC_CCDS55936.1_ex8_14:88431841-88431864:+_5-1,GALC,374,663,373,384
GALC_CCDS55936.1_ex8_14:88431907-88431930:+_5-2,GALC,425,463,650,493
GALC_CCDS55936.1_ex8_14:88431960-88431983:-_5-3,GALC,534,348,207,431
GALC_CCDS55936.1_ex12_14:88450785-88450808:-_5-4,GALC,459,519,365,769
GALC_CCDS55936.1_ex13_14:88452881-88452904:-_5-5,GALC,90,51,99,112
GALK1_CCDS11728.1_ex3_17:73758887-73758910:+_5-1,GALK1,231,262,94,236
GALK1_CCDS11728.1_ex4_17:73759095-73759118:+_5-2,GALK1,594,642,915,533
GALK1_CCDS11728.1_ex6_17:73759976-73759999:-_5-3,GALK1,656,547,790,300
GALK1_CCDS11728.1_ex6_17:73760000-73760023:+_5-4,GALK1,562,501,578,608
GALK1_CCDS11728.1_ex7_17:73761110-73761133:-_5-5,GALK1,542,747,543,754
GALM_CCDS1797.1_ex0_2:38893457-38893480:-_5-1,GALM,545,806,592,1145
GALM_CCDS1797.1_ex0_2:38893475-38893498:+_5-2,GALM,508,428,255,229
GALM_CCDS1797.1_ex2_2:38908432-38908455:-_5-3,GALM,94,141,75,22
GALM_CCDS1797.1_ex2_2:38908460-38908483:+_5-4,GALM,445,690,444,545
GALM_CCDS1797.1_ex2_2:38908494-38908517:+_5-5,GALM,260,494,579,176
GALNS_CCDS10970.1_ex6_16:88901726-88901749:+_5-1,GALNS,478,847,804,610
GALNS_CCDS10970.1_ex7_16:88902187-88902210:+_5-2,GALNS,327,450,281,291
GALNS_CCDS10970.1_ex11_16:88908336-88908359:-_5-3,GALNS,611,918,1089,888
GALNS_CCDS10970.1_ex12_16:88909170-88909193:-_5-4,GALNS,450,775,700,638
GALNS_CCDS10970.1_ex13_16:88923158-88923181:+_5-5,GALNS,385,160,286,356
GALNT10_CCDS4325.1_ex1_5:153674461-153674484:+_5-1,GALNT10,317,317,189,792
GALNT10_CCDS4325.1_ex3_5:153709249-153709272:-_5-2,GALNT10,609,807,451,790
GALNT10_CCDS4325.1_ex3_5:153709280-153709303:+_5-3,GALNT10,526,484,470,447
GALNT10_CCDS4325.1_ex5_5:153760008-153760031:-_5-4,GALNT10,615,903,681,556
GALNT10_CCDS4325.1_ex5_5:153760068-153760091:+_5-5,GALNT10,358,373,369,125
GALNT14_CCDS1773.2_ex8_2:31168693-31168716:+_5-1,GALNT14,96,187,72,48
GALNT14_CCDS1773.2_ex8_2:31168723-31168746:-_5-2,GALNT14,524,603,484,467
GALNT14_CCDS1773.2_ex9_2:31178570-31178593:+_5-3,GALNT14,586,647,691,893
GALNT14_CCDS1773.2_ex10_2:31178776-31178799:-_5-4,GALNT14,309,306,296,244
GALNT14_CCDS1773.2_ex11_2:31181292-31181315:+_5-5,GALNT14,489,653,781,388
GALNT15_CCDS33711.1_ex0_3:16216909-16216932:+_5-1,GALNT15,751,806,878,639
GALNT15_CCDS33711.1_ex0_3:16217098-16217121:+_5-2,GALNT15,447,536,820,504
GALNT15_CCDS33711.1_ex0_3:16217191-16217214:-_5-3,GALNT15,152,252,440,101
GALNT15_CCDS33711.1_ex1_3:16237347-16237370:-_5-4,GALNT15,917,953,1430,1039
GALNT15_CCDS33711.1_ex2_3:16242140-16242163:+_5-5,GALNT15,758,818,668,775
GALNT16_CCDS32107.1_ex0_14:69727175-69727198:-_5-1,GALNT16,361,507,583,352
GALNT16_CCDS32107.1_ex1_14:69787559-69787582:-_5-2,GALNT16,500,452,533,514
GALNT16_CCDS32107.1_ex4_14:69792721-69792744:-_5-3,GALNT16,874,832,729,955
GALNT16_CCDS32107.1_ex5_14:69795170-69795193:+_5-4,GALNT16,838,1123,1115,738
GALNT16_CCDS32107.1_ex5_14:69795235-69795258:+_5-5,GALNT16,298,471,193,510
GALNT6_CCDS8813.1_ex6_12:51758032-51758055:+_5-1,GALNT6,75,149,45,15
GALNT6_CCDS8813.1_ex6_12:51758089-51758112:+_5-2,GALNT6,318,731,283,216
GALNT6_CCDS8813.1_ex8_12:51771087-51771110:+_5-3,GALNT6,570,337,512,427
GALNT6_CCDS8813.1_ex9_12:51773180-51773203:-_5-4,GALNT6,427,790,1041,749
GALNT6_CCDS8813.1_ex9_12:51773402-51773425:-_5-5,GALNT6,468,543,697,807
GALNT9_CCDS41866.1_ex2_12:132683775-132683798:+_5-1,GALNT9,478,424,464,254
GALNT9_CCDS41866.1_ex3_12:132685661-132685684:+_5-2,GALNT9,840,1105,876,908
GALNT9_CCDS41866.1_ex3_12:132685728-132685751:-_5-3,GALNT9,346,376,452,510
GALNT9_CCDS41866.1_ex4_12:132688034-132688057:+_5-4,GALNT9,395,210,390,224
GALNT9_CCDS41866.1_ex4_12:132688061-132688084:+_5-5,GALNT9,401,387,554,454
GALNTL6_CCDS34104.1_ex3_4:173269669-173269692:-_5-1,GALNTL6,93,52,93,36
GALNTL6_CCDS34104.1_ex3_4:173269770-173269793:+_5-2,GALNTL6,101,33,113,58
GALNTL6_CCDS34104.1_ex4_4:173730541-173730564:+_5-3,GALNTL6,311,525,600,594
GALNTL6_CCDS34104.1_ex4_4:173730593-173730616:+_5-4,GALNTL6,756,776,918,1062
GALNTL6_CCDS34104.1_ex5_4:173734714-173734737:-_5-5,GALNTL6,445,897,627,297
GALR3_CCDS13958.1_ex0_22:38219481-38219504:+_5-1,GALR3,634,678,547,982
GALR3_CCDS13958.1_ex0_22:38219688-38219711:-_5-2,GALR3,679,837,818,754
GALR3_CCDS13958.1_ex1_22:38220764-38220787:-_5-3,GALR3,653,605,586,647
GALR3_CCDS13958.1_ex1_22:38220777-38220800:+_5-4,GALR3,499,598,130,448
GALR3_CCDS13958.1_ex1_22:38220855-38220878:+_5-5,GALR3,389,812,171,395
GALT_CCDS59122.1_ex1_9:34647872-34647895:+_5-1,GALT,418,327,704,705
GALT_CCDS59122.1_ex1_9:34647890-34647913:+_5-2,GALT,457,588,569,536
GALT_CCDS59122.1_ex3_9:34648362-34648385:-_5-3,GALT,735,1010,1043,910
GALT_CCDS59122.1_ex3_9:34648412-34648435:-_5-4,GALT,550,1165,637,796
GALT_CCDS59122.1_ex4_9:34648841-34648864:-_5-5,GALT,872,1205,1073,1187
GAN_CCDS10935.1_ex0_16:81348868-81348891:+_5-1,GAN,805,1230,1863,1528
GAN_CCDS10935.1_ex1_16:81385280-81385303:+_5-2,GAN,627,764,352,379
GAN_CCDS10935.1_ex3_16:81390438-81390461:-_5-3,GAN,53,81,64,149
GAN_CCDS10935.1_ex3_16:81390470-81390493:-_5-4,GAN,66,24,70,17
GAN_CCDS10935.1_ex3_16:81390546-81390569:-_5-5,GAN,410,504,545,400
GAP43_CCDS33830.1_ex1_3:115394937-115394960:+_5-1,GAP43,708,397,833,593
GAP43_CCDS33830.1_ex1_3:115394950-115394973:+_5-2,GAP43,246,459,383,404
GAP43_CCDS33830.1_ex1_3:115395014-115395037:+_5-3,GAP43,69,111,116,51
GAP43_CCDS33830.1_ex1_3:115395044-115395067:-_5-4,GAP43,758,1569,920,1346
GAP43_CCDS33830.1_ex1_3:115395120-115395143:-_5-5,GAP43,856,976,993,645
GAPDH_CCDS58201.1_ex2_12:6646098-6646121:+_5-1,GAPDH,507,117,57,74
GAPDH_CCDS58201.1_ex2_12:6646115-6646138:+_5-2,GAPDH,598,15,157,11
GAPDH_CCDS58201.1_ex3_12:6646260-6646283:+_5-3,GAPDH,662,135,113,117
GAPDH_CCDS58201.1_ex3_12:6646324-6646347:-_5-4,GAPDH,284,13,53,0
GAPDH_CCDS58201.1_ex4_12:6646534-6646557:+_5-5,GAPDH,368,71,44,207
GAR1_CCDS34050.1_ex0_4:110737392-110737415:+_5-1,GAR1,684,631,431,421
GAR1_CCDS34050.1_ex0_4:110737425-110737448:+_5-2,GAR1,440,603,540,274
GAR1_CCDS34050.1_ex0_4:110737453-110737476:+_5-3,GAR1,497,456,245,162
GAR1_CCDS34050.1_ex0_4:110737515-110737538:-_5-4,GAR1,425,182,185,90
GAR1_CCDS34050.1_ex1_4:110739112-110739135:-_5-5,GAR1,281,75,2,0
GAREM_CCDS11905.1_ex2_18:29867431-29867454:+_5-1,GAREM,348,366,552,347
GAREM_CCDS11905.1_ex2_18:29867581-29867604:-_5-2,GAREM,583,835,686,720
GAREM_CCDS11905.1_ex2_18:29867742-29867765:+_5-3,GAREM,87,67,27,23
GAREM_CCDS11905.1_ex2_18:29867774-29867797:+_5-4,GAREM,588,656,558,416
GAREM_CCDS11905.1_ex3_18:29890178-29890201:-_5-5,GAREM,481,348,332,372
GARS_CCDS43564.1_ex0_7:30634660-30634683:-_5-1,GARS,708,817,671,765
GARS_CCDS43564.1_ex0_7:30634752-30634775:-_5-2,GARS,480,100,86,128
GARS_CCDS43564.1_ex3_7:30640719-30640742:+_5-3,GARS,78,2,0,0
GARS_CCDS43564.1_ex7_7:30651757-30651780:+_5-4,GARS,340,45,27,65
GARS_CCDS43564.1_ex7_7:30651833-30651856:-_5-5,GARS,296,0,26,106
GAS2_CCDS7858.1_ex0_11:22696543-22696566:+_5-1,GAS2,0,0,0,0
GAS2_CCDS7858.1_ex2_11:22747861-22747884:+_5-2,GAS2,779,1142,1201,1677
GAS2_CCDS7858.1_ex2_11:22747923-22747946:+_5-3,GAS2,414,528,759,620
GAS2_CCDS7858.1_ex2_11:22747951-22747974:+_5-4,GAS2,291,272,111,342
GAS2_CCDS7858.1_ex3_11:22759296-22759319:+_5-5,GAS2,586,1102,607,903
GAS2L2_CCDS11298.1_ex1_17:34074123-34074146:-_5-1,GAS2L2,172,248,70,183
GAS2L2_CCDS11298.1_ex2_17:34074930-34074953:+_5-2,GAS2L2,424,451,510,399
GAS2L2_CCDS11298.1_ex4_17:34077235-34077258:+_5-3,GAS2L2,537,523,577,541
GAS2L2_CCDS11298.1_ex5_17:34079580-34079603:-_5-4,GAS2L2,1288,1215,994,1283
GAS2L2_CCDS11298.1_ex5_17:34079724-34079747:-_5-5,GAS2L2,818,207,89,227
GAS8_CCDS10992.1_ex3_16:90099148-90099171:-_5-1,GAS8,432,419,524,273
GAS8_CCDS10992.1_ex3_16:90099322-90099345:-_5-2,GAS8,801,1223,1118,1070
GAS8_CCDS10992.1_ex4_16:90102030-90102053:+_5-3,GAS8,552,1347,789,566
GAS8_CCDS10992.1_ex4_16:90102059-90102082:-_5-4,GAS8,512,825,791,566
GAS8_CCDS10992.1_ex5_16:90102923-90102946:-_5-5,GAS8,165,105,210,40
GAST_CCDS11404.1_ex0_17:39871768-39871791:-_5-1,GAST,492,564,493,386
GAST_CCDS11404.1_ex0_17:39871785-39871808:+_5-2,GAST,325,480,350,372
GAST_CCDS11404.1_ex0_17:39871807-39871830:+_5-3,GAST,789,860,1002,1390
GAST_CCDS11404.1_ex0_17:39871839-39871862:+_5-4,GAST,794,1084,1225,1013
GAST_CCDS11404.1_ex0_17:39871881-39871904:-_5-5,GAST,757,988,1281,807
GATA1_CCDS14305.1_ex1_X:48650265-48650288:+_5-1,GATA1,320,472,285,197
GATA1_CCDS14305.1_ex1_X:48650295-48650318:+_5-2,GATA1,780,975,1245,833
GATA1_CCDS14305.1_ex1_X:48650319-48650342:-_5-3,GATA1,769,846,1190,707
GATA1_CCDS14305.1_ex1_X:48650563-48650586:-_5-4,GATA1,300,410,368,433
GATA1_CCDS14305.1_ex3_X:48651575-48651598:+_5-5,GATA1,354,435,292,263
GATA2_CCDS3049.1_ex3_3:128204634-128204657:-_5-1,GATA2,645,1021,479,956
GATA2_CCDS3049.1_ex3_3:128204894-128204917:+_5-2,GATA2,673,811,512,424
GATA2_CCDS3049.1_ex3_3:128204911-128204934:+_5-3,GATA2,232,473,463,348
GATA2_CCDS3049.1_ex3_3:128205141-128205164:-_5-4,GATA2,851,718,892,1327
GATA2_CCDS3049.1_ex3_3:128205188-128205211:+_5-5,GATA2,476,368,422,428
GATA3_CCDS31143.1_ex0_10:8097798-8097821:-_5-1,GATA3,376,364,766,406
GATA3_CCDS31143.1_ex1_10:8100291-8100314:+_5-2,GATA3,734,1307,1082,1059
GATA3_CCDS31143.1_ex1_10:8100314-8100337:+_5-3,GATA3,307,338,201,343
GATA3_CCDS31143.1_ex1_10:8100441-8100464:-_5-4,GATA3,403,984,391,950
GATA3_CCDS31143.1_ex1_10:8100489-8100512:-_5-5,GATA3,588,949,729,467
GATA5_CCDS13499.1_ex5_20:61050185-61050208:-_5-1,GATA5,1114,1353,942,1404
GATA5_CCDS13499.1_ex5_20:61050207-61050230:+_5-2,GATA5,588,907,354,790
GATA5_CCDS13499.1_ex5_20:61050225-61050248:-_5-3,GATA5,446,650,483,349
GATA5_CCDS13499.1_ex5_20:61050345-61050368:-_5-4,GATA5,228,295,200,78
GATA5_CCDS13499.1_ex5_20:61050468-61050491:-_5-5,GATA5,1351,1621,1556,1474
GATAD1_CCDS5625.1_ex0_7:92077133-92077156:+_5-1,GATAD1,791,968,488,586
GATAD1_CCDS5625.1_ex2_7:92080052-92080075:+_5-2,GATAD1,107,148,21,67
GATAD1_CCDS5625.1_ex3_7:92083811-92083834:-_5-3,GATAD1,28,1,55,1
GATAD1_CCDS5625.1_ex3_7:92083872-92083895:+_5-4,GATAD1,377,403,233,459
GATAD1_CCDS5625.1_ex3_7:92083901-92083924:-_5-5,GATAD1,750,293,758,515
GATM_CCDS10122.1_ex5_15:45660308-45660331:+_5-1,GATM,740,1039,730,840
GATM_CCDS10122.1_ex5_15:45660351-45660374:-_5-2,GATM,368,246,379,297
GATM_CCDS10122.1_ex5_15:45660389-45660412:-_5-3,GATM,456,478,367,398
GATM_CCDS10122.1_ex6_15:45661519-45661542:+_5-4,GATM,133,310,259,212
GATM_CCDS10122.1_ex7_15:45668799-45668822:+_5-5,GATM,288,299,215,247
GATS_CCDS43621.1_ex1_7:99821587-99821610:+_5-1,GATS,537,594,457,859
GATS_CCDS43621.1_ex1_7:99821669-99821692:+_5-2,GATS,539,320,222,531
GATS_CCDS43621.1_ex2_7:99831238-99831261:-_5-3,GATS,170,17,74,126
GATS_CCDS43621.1_ex3_7:99869455-99869478:+_5-4,GATS,303,182,219,33
GATS_CCDS43621.1_ex3_7:99869481-99869504:+_5-5,GATS,1023,1116,667,1161
GATSL3_CCDS43001.1_ex5_22:30683206-30683229:-_5-1,GATSL3,422,479,311,321
GATSL3_CCDS43001.1_ex5_22:30683239-30683262:+_5-2,GATSL3,378,432,347,158
GATSL3_CCDS43001.1_ex6_22:30683417-30683440:-_5-3,GATSL3,868,916,444,539
GATSL3_CCDS43001.1_ex6_22:30683471-30683494:-_5-4,GATSL3,795,571,563,614
GATSL3_CCDS43001.1_ex7_22:30684706-30684729:-_5-5,GATSL3,369,336,112,261
GBA_CCDS1102.1_ex3_1:155206199-155206222:-_9-1,GBA,599,861,816,594
GBA_CCDS1102.1_ex5_1:155207989-155208012:-_9-2,GBA,312,469,552,374
GBA_CCDS1102.1_ex6_1:155208418-155208441:-_9-3,GBA,20,14,89,0
GBA_CCDS1102.1_ex7_1:155209405-155209428:-_9-4,GBA,74,245,84,125
GBA_CCDS1102.1_ex7_1:155209426-155209449:+_9-5,GBA,407,715,324,292
GBA_CCDS1102.1_ex8_1:155209675-155209698:-_9-6,GBA,525,672,1113,650
GBA_CCDS1102.1_ex8_1:155209718-155209741:-_9-7,GBA,372,325,509,810
GBA_CCDS1102.1_ex8_1:155209737-155209760:+_9-8,GBA,285,187,402,417
GBA_CCDS1102.1_ex9_1:155210419-155210442:-_9-9,GBA,660,1531,1299,996
GBA2_CCDS6589.1_ex9_9:35740046-35740069:+_5-1,GBA2,286,500,222,467
GBA2_CCDS6589.1_ex9_9:35740103-35740126:+_5-2,GBA2,584,680,725,595
GBA2_CCDS6589.1_ex12_9:35740884-35740907:-_5-3,GBA2,522,752,476,950
GBA2_CCDS6589.1_ex14_9:35744327-35744350:-_5-4,GBA2,405,490,681,616
GBA2_CCDS6589.1_ex16_9:35748511-35748534:-_5-5,GBA2,832,762,1278,775
GBE1_CCDS54612.1_ex9_3:81692061-81692084:-_5-1,GBE1,48,86,29,41
GBE1_CCDS54612.1_ex12_3:81698966-81698989:-_5-2,GBE1,12,5,0,0
GBE1_CCDS54612.1_ex12_3:81699020-81699043:-_5-3,GBE1,184,133,74,137
GBE1_CCDS54612.1_ex13_3:81720065-81720088:-_5-4,GBE1,44,63,9,0
GBE1_CCDS54612.1_ex15_3:81810540-81810563:+_5-5,GBE1,260,532,322,339
GBGT1_CCDS65175.1_ex0_9:136029415-136029438:-_5-1,GBGT1,518,473,393,608
GBGT1_CCDS65175.1_ex0_9:136029458-136029481:-_5-2,GBGT1,319,382,165,202
GBGT1_CCDS65175.1_ex0_9:136029590-136029613:-_5-3,GBGT1,404,548,319,491
GBGT1_CCDS65175.1_ex1_9:136030645-136030668:-_5-4,GBGT1,874,1136,1220,1613
GBGT1_CCDS65175.1_ex3_9:136036848-136036871:+_5-5,GBGT1,391,795,337,322
GBP1_CCDS718.1_ex3_1:89521865-89521888:-_5-1,GBP1,84,80,11,58
GBP1_CCDS718.1_ex4_1:89522544-89522567:-_5-2,GBP1,83,140,231,4
GBP1_CCDS718.1_ex5_1:89523668-89523691:+_5-3,GBP1,627,693,518,890
GBP1_CCDS718.1_ex5_1:89523813-89523836:-_5-4,GBP1,870,849,813,1358
GBP1_CCDS718.1_ex6_1:89524540-89524563:+_5-5,GBP1,102,106,47,138
GBP2_CCDS719.1_ex3_1:89578342-89578365:+_5-1,GBP2,402,777,725,959
GBP2_CCDS719.1_ex5_1:89582707-89582730:+_5-2,GBP2,595,767,551,841
GBP2_CCDS719.1_ex5_1:89582782-89582805:-_5-3,GBP2,256,757,154,338
GBP2_CCDS719.1_ex5_1:89582805-89582828:+_5-4,GBP2,424,202,308,276
GBP2_CCDS719.1_ex5_1:89582862-89582885:+_5-5,GBP2,691,836,911,520
GBP3_CCDS717.2_ex4_1:89477428-89477451:-_5-1,GBP3,13,5,80,0
GBP3_CCDS717.2_ex4_1:89477497-89477520:+_5-2,GBP3,690,1195,791,787
GBP3_CCDS717.2_ex4_1:89477662-89477685:-_5-3,GBP3,174,143,151,116
GBP3_CCDS717.2_ex6_1:89479764-89479787:-_5-4,GBP3,457,567,437,443
GBP3_CCDS717.2_ex8_1:89480983-89481006:+_5-5,GBP3,631,1115,1477,1076
GBP4_CCDS721.1_ex4_1:89655994-89656017:-_5-1,GBP4,188,250,136,266
GBP4_CCDS721.1_ex5_1:89657081-89657104:+_5-2,GBP4,573,336,234,571
GBP4_CCDS721.1_ex9_1:89662791-89662814:-_5-3,GBP4,283,242,236,180
GBP4_CCDS721.1_ex9_1:89662833-89662856:-_5-4,GBP4,281,330,271,351
GBP4_CCDS721.1_ex9_1:89662931-89662954:+_5-5,GBP4,89,65,25,37
GBP6_CCDS723.1_ex0_1:89834237-89834260:+_5-1,GBP6,110,77,194,34
GBP6_CCDS723.1_ex2_1:89843716-89843739:-_5-2,GBP6,229,305,110,193
GBP6_CCDS723.1_ex3_1:89844080-89844103:+_5-3,GBP6,285,269,553,356
GBP6_CCDS723.1_ex4_1:89845953-89845976:-_5-4,GBP6,180,117,67,129
GBP6_CCDS723.1_ex4_1:89846050-89846073:+_5-5,GBP6,73,56,19,45
GBP7_CCDS720.1_ex3_1:89613323-89613346:-_5-1,GBP7,363,395,190,503
GBP7_CCDS720.1_ex4_1:89615199-89615222:+_5-2,GBP7,743,1174,1014,984
GBP7_CCDS720.1_ex4_1:89615247-89615270:-_5-3,GBP7,438,693,508,553
GBP7_CCDS720.1_ex5_1:89616096-89616119:+_5-4,GBP7,153,226,93,216
GBP7_CCDS720.1_ex5_1:89616220-89616243:-_5-5,GBP7,275,821,447,314
GBX1_CCDS43682.1_ex1_7:150864114-150864137:+_5-1,GBX1,354,86,192,225
GBX1_CCDS43682.1_ex1_7:150864282-150864305:+_5-2,GBX1,518,1119,394,283
GBX1_CCDS43682.1_ex1_7:150864365-150864388:-_5-3,GBX1,907,1331,1624,986
GBX1_CCDS43682.1_ex1_7:150864392-150864415:+_5-4,GBX1,351,918,761,730
GBX1_CCDS43682.1_ex1_7:150864500-150864523:+_5-5,GBX1,530,507,297,348
GC_CCDS3550.1_ex8_4:72631209-72631232:-_5-1,GC,263,446,757,680
GC_CCDS3550.1_ex8_4:72631275-72631298:-_5-2,GC,364,756,697,474
GC_CCDS3550.1_ex9_4:72634017-72634040:-_5-3,GC,577,1028,938,830
GC_CCDS3550.1_ex9_4:72634044-72634067:-_5-4,GC,458,1040,468,437
GC_CCDS3550.1_ex9_4:72634099-72634122:+_5-5,GC,735,1370,1207,885
GCC2_CCDS33268.1_ex4_2:109085431-109085454:+_5-1,GCC2,268,134,87,48
GCC2_CCDS33268.1_ex5_2:109087387-109087410:+_5-2,GCC2,644,712,568,1098
GCC2_CCDS33268.1_ex5_2:109087722-109087745:+_5-3,GCC2,78,127,52,34
GCC2_CCDS33268.1_ex5_2:109088115-109088138:+_5-4,GCC2,101,15,65,48
GCC2_CCDS33268.1_ex5_2:109088181-109088204:-_5-5,GCC2,342,569,505,458
GCDH_CCDS12286.1_ex1_19:13002322-13002345:-_5-1,GCDH,415,457,267,654
GCDH_CCDS12286.1_ex2_19:13002773-13002796:-_5-2,GCDH,795,1163,1279,1110
GCDH_CCDS12286.1_ex3_19:13002936-13002959:+_5-3,GCDH,251,339,305,299
GCDH_CCDS12286.1_ex4_19:13004399-13004422:-_5-4,GCDH,568,314,253,117
GCDH_CCDS12286.1_ex6_19:13007014-13007037:-_5-5,GCDH,598,616,323,950
GCG_CCDS46439.1_ex2_2:163002114-163002137:+_5-1,GCG,72,230,96,173
GCG_CCDS46439.1_ex2_2:163002139-163002162:-_5-2,GCG,263,189,163,296
GCG_CCDS46439.1_ex3_2:163003891-163003914:+_5-3,GCG,622,1524,911,533
GCG_CCDS46439.1_ex3_2:163003918-163003941:+_5-4,GCG,352,401,234,225
GCG_CCDS46439.1_ex3_2:163003949-163003972:-_5-5,GCG,306,603,517,413
GCHFR_CCDS10064.1_ex1_15:41058064-41058087:+_5-1,GCHFR,396,746,383,755
GCHFR_CCDS10064.1_ex1_15:41058086-41058109:+_5-2,GCHFR,222,305,262,146
GCHFR_CCDS10064.1_ex1_15:41058103-41058126:-_5-3,GCHFR,161,63,264,166
GCHFR_CCDS10064.1_ex2_15:41059441-41059464:+_5-4,GCHFR,602,1098,1087,1037
GCHFR_CCDS10064.1_ex2_15:41059459-41059482:-_5-5,GCHFR,1033,1120,1319,1572
GCK_CCDS5479.1_ex4_7:44189358-44189381:-_5-1,GCK,486,613,450,326
GCK_CCDS5479.1_ex4_7:44189392-44189415:+_5-2,GCK,231,165,94,289
GCK_CCDS5479.1_ex5_7:44189568-44189591:-_5-3,GCK,238,296,221,64
GCK_CCDS5479.1_ex6_7:44190550-44190573:-_5-4,GCK,2,0,0,0
GCK_CCDS5479.1_ex7_7:44191895-44191918:+_5-5,GCK,276,512,364,411
GCLC_CCDS4952.1_ex8_6:53373446-53373469:-_5-1,GCLC,998,1510,1144,914
GCLC_CCDS4952.1_ex8_6:53373464-53373487:+_5-2,GCLC,366,465,674,468
GCLC_CCDS4952.1_ex13_6:53385633-53385656:-_5-3,GCLC,351,302,375,526
GCLC_CCDS4952.1_ex13_6:53385674-53385697:+_5-4,GCLC,623,1019,558,777
GCLC_CCDS4952.1_ex15_6:53409323-53409346:-_5-5,GCLC,364,546,393,512
GCM1_CCDS4950.1_ex0_6:52993649-52993672:+_5-1,GCM1,140,114,128,143
GCM1_CCDS4950.1_ex1_6:52995617-52995640:-_5-2,GCM1,378,587,525,694
GCM1_CCDS4950.1_ex2_6:52996854-52996877:+_5-3,GCM1,788,1737,892,1692
GCM1_CCDS4950.1_ex2_6:52996882-52996905:+_5-4,GCM1,428,892,578,414
GCM1_CCDS4950.1_ex3_6:52998926-52998949:-_5-5,GCM1,512,766,516,571
GCM2_CCDS4517.1_ex0_6:10874983-10875006:+_5-1,GCM2,257,208,82,300
GCM2_CCDS4517.1_ex1_6:10876122-10876145:-_5-2,GCM2,163,160,191,86
GCM2_CCDS4517.1_ex1_6:10876241-10876264:-_5-3,GCM2,469,465,605,602
GCM2_CCDS4517.1_ex3_6:10877412-10877435:+_5-4,GCM2,631,728,1073,913
GCM2_CCDS4517.1_ex3_6:10877594-10877617:+_5-5,GCM2,300,496,603,474
GCNT1_CCDS6653.1_ex0_9:79117551-79117574:-_5-1,GCNT1,805,1006,782,934
GCNT1_CCDS6653.1_ex0_9:79117634-79117657:-_5-2,GCNT1,134,268,83,314
GCNT1_CCDS6653.1_ex0_9:79117752-79117775:+_5-3,GCNT1,299,470,449,624
GCNT1_CCDS6653.1_ex0_9:79117830-79117853:+_5-4,GCNT1,697,1057,1021,929
GCNT1_CCDS6653.1_ex0_9:79117844-79117867:+_5-5,GCNT1,413,451,505,342
GCNT3_CCDS10172.1_ex0_15:59910583-59910606:-_5-1,GCNT3,62,101,101,8
GCNT3_CCDS10172.1_ex0_15:59910685-59910708:+_5-2,GCNT3,244,485,394,203
GCNT3_CCDS10172.1_ex0_15:59910830-59910853:-_5-3,GCNT3,90,212,160,155
GCNT3_CCDS10172.1_ex0_15:59910900-59910923:-_5-4,GCNT3,29,28,6,51
GCNT3_CCDS10172.1_ex0_15:59911038-59911061:-_5-5,GCNT3,603,1001,811,462
GCOM1_CCDS32247.1_ex1_15:57896464-57896487:+_5-1,GCOM1,290,538,731,565
GCOM1_CCDS32247.1_ex6_15:57924650-57924673:-_5-2,GCOM1,757,618,256,540
GCOM1_CCDS32247.1_ex4_15:57918019-57918042:-_5-3,GCOM1,504,739,613,843
GCOM1_CCDS32247.1_ex7_15:57925882-57925905:+_5-4,GCOM1,150,120,55,24
GCOM1_CCDS32247.1_ex5_15:57921961-57921984:+_5-5,GCOM1,306,427,313,554
GCSAM_CCDS2964.1_ex0_3:111842485-111842508:+_5-1,GCSAM,580,1134,1086,760
GCSAM_CCDS2964.1_ex0_3:111842547-111842570:-_5-2,GCSAM,326,483,413,212
GCSAM_CCDS2964.1_ex0_3:111842591-111842614:-_5-3,GCSAM,388,567,348,533
GCSAM_CCDS2964.1_ex1_3:111844057-111844080:+_5-4,GCSAM,61,34,38,119
GCSAM_CCDS2964.1_ex1_3:111844082-111844105:+_5-5,GCSAM,40,27,38,33
GCSAML_CCDS1635.1_ex3_1:247729239-247729262:+_5-1,GCSAML,171,253,95,85
GCSAML_CCDS1635.1_ex4_1:247737435-247737458:+_5-2,GCSAML,21,69,38,35
