gRNA,Gene,Plasmid,Rep1,Rep2,Rep3
DEFB112_66137,DEFB112,1052,1303,1061,1041
DEFB112_66138,DEFB112,140,222,79,181
DEFB112_66139,DEFB112,591,505,324,368
DEFB112_66140,DEFB112,896,1325,1177,962
DEFB118_57961,DEFB118,305,206,213,496
DEFB118_57962,DEFB118,347,403,777,521
DEFB118_57963,DEFB118,317,463,446,479
DEFB118_57964,DEFB118,155,107,83,331
DEFB119_66157,DEFB119,293,453,303,337
DEFB119_66158,DEFB119,271,334,627,397
DEFB119_66159,DEFB119,265,170,512,201
DEFB119_66160,DEFB119,448,424,356,589
DEFB124_66169,DEFB124,1012,1289,1291,1026
DEFB124_66170,DEFB124,818,1186,1445,1151
DEFB124_66171,DEFB124,691,1252,1502,1099
DEFB124_66172,DEFB124,647,603,698,569
DEFB125_66173,DEFB125,220,448,245,221
DEFB125_66174,DEFB125,244,411,438,362
DEFB125_66175,DEFB125,386,531,510,557
DEFB125_66176,DEFB125,288,289,284,451
DEFB129_61049,DEFB129,508,828,770,658
DEFB129_61050,DEFB129,523,458,343,476
DEFB129_61051,DEFB129,482,330,161,359
DEFB129_61052,DEFB129,393,567,465,636
DEFB132_72285,DEFB132,311,562,508,530
DEFB132_72286,DEFB132,679,992,1244,975
DEFB132_72287,DEFB132,137,414,255,269
DEFB132_72288,DEFB132,248,296,227,416
DEFB136_73614,DEFB136,176,111,92,128
DEFB136_73615,DEFB136,359,828,572,314
DEFB136_73616,DEFB136,763,986,1173,1105
DEFB136_73617,DEFB136,536,395,421,317
DEFB4A_4701,DEFB4A,1083,1045,966,742
DEFB4A_4702,DEFB4A,518,671,780,578
DEFB4A_4703,DEFB4A,341,506,518,487
DEFB4A_4704,DEFB4A,3,13,0,15
DENND1B_63689,DENND1B,381,347,384,524
DENND1B_63690,DENND1B,345,451,492,265
DENND1B_63691,DENND1B,560,561,678,268
DENND1B_63692,DENND1B,647,1103,801,552
DENND1C_50463,DENND1C,285,294,466,536
DENND1C_50464,DENND1C,550,627,525,313
DENND1C_50465,DENND1C,670,583,579,666
DENND1C_50466,DENND1C,271,152,202,295
DENND2D_50475,DENND2D,790,1390,1589,915
DENND2D_50476,DENND2D,900,798,1127,1193
DENND2D_50477,DENND2D,473,456,458,492
DENND2D_50478,DENND2D,347,479,345,263
DENND3_31155,DENND3,487,104,78,103
DENND3_31156,DENND3,491,245,375,406
DENND3_31157,DENND3,190,54,94,56
DENND3_31158,DENND3,698,651,510,772
DENND4B_26393,DENND4B,251,213,367,284
DENND4B_26394,DENND4B,274,388,246,436
DENND4B_26395,DENND4B,333,604,762,410
DENND4B_26396,DENND4B,264,470,291,457
DENND6B_72789,DENND6B,581,566,738,695
DENND6B_72790,DENND6B,663,1363,1278,974
DENND6B_72791,DENND6B,480,534,736,688
DENND6B_72792,DENND6B,317,534,256,341
DEPDC5_25589,DEPDC5,612,1001,512,439
DEPDC5_25590,DEPDC5,481,657,511,764
DEPDC5_25591,DEPDC5,526,462,496,402
DEPDC5_25592,DEPDC5,523,387,453,244
DEPDC7_55913,DEPDC7,713,531,670,517
DEPDC7_55914,DEPDC7,629,721,952,735
DEPDC7_55915,DEPDC7,525,686,1207,655
DEPDC7_55916,DEPDC7,286,271,269,371
DEPTOR_48091,DEPTOR,556,609,438,520
DEPTOR_48092,DEPTOR,529,268,260,182
DEPTOR_48093,DEPTOR,205,230,285,204
DEPTOR_48094,DEPTOR,460,238,320,163
DESI1_36111,DESI1,590,955,1144,843
DESI1_36112,DESI1,619,607,377,504
DESI1_36113,DESI1,378,372,541,260
DESI1_36114,DESI1,294,386,309,451
DFFB_4717,DFFB,546,900,960,658
DFFB_4718,DFFB,586,518,491,528
DFFB_4719,DFFB,258,304,389,516
DFFB_4720,DFFB,212,60,257,171
DFNA5_4725,DFNA5,359,375,242,326
DFNA5_4726,DFNA5,271,332,509,420
DFNA5_4727,DFNA5,258,344,106,128
DFNA5_4728,DFNA5,394,217,386,245
DFNB31_33927,DFNB31,658,867,846,908
DFNB31_33928,DFNB31,396,363,368,337
DFNB31_33929,DFNB31,565,755,795,1027
DFNB31_33930,DFNB31,10,43,4,0
DFNB59_73441,DFNB59,404,144,227,239
DFNB59_73442,DFNB59,513,439,429,611
DFNB59_73443,DFNB59,337,582,496,382
DFNB59_73444,DFNB59,225,124,166,164
DGAT2_53931,DGAT2,216,303,265,267
DGAT2_53932,DGAT2,404,541,501,479
DGAT2_53933,DGAT2,184,250,188,347
DGAT2_53934,DGAT2,280,184,293,241
DGCR2_26673,DGCR2,701,666,811,598
DGCR2_26674,DGCR2,456,404,481,499
DGCR2_26675,DGCR2,328,348,359,417
DGCR2_26676,DGCR2,0,0,0,0
DGCR6_21413,DGCR6,329,276,237,389
DGCR6_21414,DGCR6,157,243,136,142
DGCR6_21415,DGCR6,903,767,747,763
DGCR6_21416,DGCR6,678,777,1129,729
DGCR6L_54823,DGCR6L,397,346,566,271
DGCR6L_54824,DGCR6L,236,190,69,132
DGCR6L_54825,DGCR6L,287,294,113,220
DGCR6L_54826,DGCR6L,739,494,535,564
DGKA_4489,DGKA,421,477,618,540
DGKA_4490,DGKA,203,331,177,427
DGKA_4491,DGKA,110,52,51,109
DGKA_4492,DGKA,158,60,96,120
DGKB_4493,DGKB,725,918,1102,1329
DGKB_4494,DGKB,314,296,414,316
DGKB_4495,DGKB,294,378,247,498
DGKB_4496,DGKB,248,212,403,154
DGKE_22197,DGKE,371,365,434,432
DGKE_22198,DGKE,697,900,799,701
DGKE_22199,DGKE,300,173,512,380
DGKE_22200,DGKE,607,376,535,504
DGKH_63373,DGKH,515,505,579,716
DGKH_63374,DGKH,347,356,610,426
DGKH_63375,DGKH,335,322,253,279
DGKH_63376,DGKH,677,526,703,690
DGKQ_4501,DGKQ,443,660,530,429
DGKQ_4502,DGKQ,125,352,124,55
DGKQ_4503,DGKQ,236,205,140,215
DGKQ_4504,DGKQ,241,298,282,259
DGKZ_22193,DGKZ,922,1326,1257,737
DGKZ_22194,DGKZ,834,1244,1534,1590
DGKZ_22195,DGKZ,207,461,624,328
DGKZ_22196,DGKZ,608,536,227,622
DGUOK_4733,DGUOK,335,295,347,366
DGUOK_4734,DGUOK,130,186,239,294
DGUOK_4735,DGUOK,318,624,285,308
DGUOK_4736,DGUOK,213,371,189,42
DHCR24_4741,DHCR24,614,818,529,421
DHCR24_4742,DHCR24,757,934,738,895
DHCR24_4743,DHCR24,575,564,747,654
DHCR24_4744,DHCR24,600,689,989,975
DHDDS_50431,DHDDS,223,332,526,211
DHDDS_50432,DHDDS,111,9,134,169
DHDDS_50433,DHDDS,275,30,88,61
DHDDS_50434,DHDDS,709,51,101,80
DHH_37403,DHH,247,243,190,246
DHH_37404,DHH,342,250,440,211
DHH_37405,DHH,329,410,253,289
DHH_37406,DHH,334,279,307,492
DHODH_4749,DHODH,438,369,370,394
DHODH_4750,DHODH,393,395,244,297
DHODH_4751,DHODH,362,375,488,301
DHODH_4752,DHODH,407,331,492,529
DHRS12_49863,DHRS12,562,979,782,641
DHRS12_49864,DHRS12,383,481,809,471
DHRS12_49865,DHRS12,389,392,221,291
DHRS12_49866,DHRS12,426,421,778,777
DHRS3_24305,DHRS3,404,787,512,288
DHRS3_24306,DHRS3,155,194,71,278
DHRS3_24307,DHRS3,164,154,360,331
DHRS3_24308,DHRS3,264,576,412,724
DHRS4_29483,DHRS4,366,466,887,530
DHRS4_29484,DHRS4,237,323,184,102
DHRS4_29485,DHRS4,364,512,437,650
DHRS4_29486,DHRS4,214,99,94,156
DHRS7_39187,DHRS7,367,281,428,405
DHRS7_39188,DHRS7,331,468,265,316
DHRS7_39189,DHRS7,156,242,101,223
DHRS7_39190,DHRS7,284,226,240,220
DHRS9_27241,DHRS9,672,592,920,967
DHRS9_27242,DHRS9,647,578,667,557
DHRS9_27243,DHRS9,502,558,997,465
DHRS9_27244,DHRS9,640,976,800,524
DHRSX_65193,DHRSX,487,519,478,475
DHRSX_65194,DHRSX,345,209,402,364
DHRSX_65195,DHRSX,235,168,396,224
DHRSX_65196,DHRSX,148,242,64,112
DHX15_4669,DHX15,516,17,18,45
DHX15_4670,DHX15,280,107,26,92
DHX15_4671,DHX15,205,0,0,0
DHX15_4672,DHX15,414,0,49,9
DHX16_21965,DHX16,480,377,161,261
DHX16_21966,DHX16,194,20,34,45
DHX16_21967,DHX16,250,24,11,26
DHX16_21968,DHX16,170,169,54,48
DHX29_40099,DHX29,216,218,221,426
DHX29_40100,DHX29,161,169,190,315
DHX29_40101,DHX29,118,135,121,116
DHX29_40102,DHX29,358,322,285,186
DHX32_43283,DHX32,747,413,958,818
DHX32_43284,DHX32,562,432,704,418
DHX32_43285,DHX32,772,927,1270,861
DHX32_43286,DHX32,708,1018,846,837
DHX34_25677,DHX34,419,821,472,765
DHX34_25678,DHX34,213,224,152,189
DHX34_25679,DHX34,179,199,103,184
DHX34_25680,DHX34,225,177,121,138
DHX35_46975,DHX35,985,980,1050,963
DHX35_46976,DHX35,368,701,461,420
DHX35_46977,DHX35,488,302,160,287
DHX35_46978,DHX35,372,496,436,336
DHX36_64165,DHX36,331,76,108,25
DHX36_64166,DHX36,568,380,322,421
DHX36_64167,DHX36,780,172,265,207
DHX36_64168,DHX36,204,87,37,57
DHX40_49563,DHX40,283,91,111,247
DHX40_49564,DHX40,197,232,173,310
DHX40_49565,DHX40,147,195,77,215
DHX40_49566,DHX40,283,310,296,138
DHX57_55687,DHX57,406,344,399,406
DHX57_55688,DHX57,333,473,681,448
DHX57_55689,DHX57,158,99,137,93
DHX57_55690,DHX57,367,358,422,339
DHX9_4657,DHX9,296,139,105,1
DHX9_4658,DHX9,252,35,205,67
DHX9_4659,DHX9,296,23,52,26
DHX9_4660,DHX9,138,1,41,2
DIAPH1_4765,DIAPH1,381,336,362,368
DIAPH1_4766,DIAPH1,352,596,358,376
DIAPH1_4767,DIAPH1,368,265,737,352
DIAPH1_4768,DIAPH1,520,570,371,575
DIAPH3_51827,DIAPH3,961,861,858,1179
DIAPH3_51828,DIAPH3,493,640,619,890
DIAPH3_51829,DIAPH3,435,532,352,331
DIAPH3_51830,DIAPH3,721,627,1073,1416
DIDO1_30071,DIDO1,346,200,490,225
DIDO1_30072,DIDO1,799,769,659,627
DIDO1_30073,DIDO1,250,242,146,166
DIDO1_30074,DIDO1,539,308,138,349
DIEXF_35467,DIEXF,264,76,76,100
DIEXF_35468,DIEXF,302,2,102,62
DIEXF_35469,DIEXF,306,459,265,232
DIEXF_35470,DIEXF,317,158,52,373
DIMT1_35947,DIMT1,716,76,15,96
DIMT1_35948,DIMT1,192,46,191,74
DIMT1_35949,DIMT1,227,185,111,198
DIMT1_35950,DIMT1,415,36,118,132
DIO3_4785,DIO3,549,533,406,541
DIO3_4786,DIO3,390,592,481,383
DIO3_4787,DIO3,789,1174,1000,942
DIO3_4788,DIO3,585,883,498,510
DIP2B_46007,DIP2B,297,197,478,268
DIP2B_46008,DIP2B,322,422,326,245
DIP2B_46009,DIP2B,400,265,399,327
DIP2B_46010,DIP2B,269,225,104,185
DIRAS2_40539,DIRAS2,263,452,495,246
DIRAS2_40540,DIRAS2,164,70,218,164
DIRAS2_40541,DIRAS2,144,283,472,188
DIRAS2_40542,DIRAS2,368,448,458,493
DIRC1_57637,DIRC1,852,957,1445,1115
DIRC1_57638,DIRC1,651,788,1021,462
DIRC1_57639,DIRC1,695,1303,1397,1181
DIRC1_57640,DIRC1,202,244,178,155
DIS3L_57557,DIS3L,211,234,199,240
DIS3L_57558,DIS3L,175,177,148,134
DIS3L_57559,DIS3L,139,184,148,179
DIS3L_57560,DIS3L,373,367,471,615
DISP2_54971,DISP2,587,572,489,572
DISP2_54972,DISP2,635,1457,930,652
DISP2_54973,DISP2,425,829,957,897
DISP2_54974,DISP2,279,252,331,289
DKK4_35611,DKK4,333,669,628,583
DKK4_35612,DKK4,378,314,337,547
DKK4_35613,DKK4,144,114,135,102
DKK4_35614,DKK4,251,324,420,178
DLD_4797,DLD,240,105,107,73
DLD_4798,DLD,326,500,211,208
DLD_4799,DLD,260,225,412,440
DLD_4800,DLD,239,412,272,147
DLEC1_26505,DLEC1,358,345,286,489
DLEC1_26506,DLEC1,613,84,73,59
DLEC1_26507,DLEC1,153,114,193,91
DLEC1_26508,DLEC1,237,368,282,383
DLG1_4801,DLG1,225,245,192,357
DLG1_4802,DLG1,226,349,327,227
DLG1_4803,DLG1,163,167,146,170
DLG1_4804,DLG1,415,429,525,564
DLG3_4809,DLG3,273,506,420,433
DLG3_4810,DLG3,305,390,232,341
DLG3_4811,DLG3,260,515,350,621
DLG3_4812,DLG3,215,363,104,124
DLG4_4813,DLG4,649,740,686,416
DLG4_4814,DLG4,363,321,436,608
DLG4_4815,DLG4,280,241,71,363
DLG4_4816,DLG4,233,348,268,229
DLG5_24253,DLG5,424,468,315,175
DLG5_24254,DLG5,283,347,189,338
DLG5_24255,DLG5,594,388,584,360
DLG5_24256,DLG5,272,77,253,169
DLGAP1_24245,DLGAP1,176,109,177,136
DLGAP1_24246,DLGAP1,228,172,253,297
DLGAP1_24247,DLGAP1,269,297,219,284
DLGAP1_24248,DLGAP1,165,317,281,299
DLGAP3_46643,DLGAP3,247,237,343,339
DLGAP3_46644,DLGAP3,513,651,786,469
DLGAP3_46645,DLGAP3,380,742,357,652
DLGAP3_46646,DLGAP3,287,219,218,246
DLK1_22973,DLK1,241,523,240,219
DLK1_22974,DLK1,383,426,421,350
DLK1_22975,DLK1,394,578,1009,559
DLK1_22976,DLK1,170,251,237,221
DLL4_40255,DLL4,884,1117,874,586
DLL4_40256,DLL4,1155,1900,2006,2386
DLL4_40257,DLL4,658,528,658,561
DLL4_40258,DLL4,739,965,654,596
DLX1_4821,DLX1,365,271,430,346
DLX1_4822,DLX1,170,211,220,197
DLX1_4823,DLX1,167,147,384,149
DLX1_4824,DLX1,147,320,69,150
DLX2_4825,DLX2,227,364,198,347
DLX2_4826,DLX2,475,522,537,871
DLX2_4827,DLX2,190,188,254,252
DLX2_4828,DLX2,227,241,133,225
DLX4_4833,DLX4,231,86,339,176
DLX4_4834,DLX4,151,146,197,96
DLX4_4835,DLX4,174,234,347,294
DLX4_4836,DLX4,192,116,253,95
DLX6_4841,DLX6,459,654,402,580
DLX6_4842,DLX6,704,523,751,567
DLX6_4843,DLX6,451,532,546,583
DLX6_4844,DLX6,140,112,69,128
DMBT1_4845,DMBT1,430,556,494,638
DMBT1_4846,DMBT1,358,469,522,694
DMBT1_4847,DMBT1,323,349,391,338
DMBT1_4848,DMBT1,601,815,537,442
DMGDH_36907,DMGDH,216,302,123,324
DMGDH_36908,DMGDH,381,457,594,462
DMGDH_36909,DMGDH,294,501,381,513
DMGDH_36910,DMGDH,296,293,281,450
DMKN_56433,DMKN,512,446,520,503
DMKN_56434,DMKN,605,568,447,571
DMKN_56435,DMKN,104,165,136,35
DMKN_56436,DMKN,401,468,459,519
DMPK_4865,DMPK,259,545,414,263
DMPK_4866,DMPK,69,51,70,32
DMPK_4867,DMPK,247,127,187,166
DMPK_4868,DMPK,431,229,350,364
DMRT3_46663,DMRT3,249,305,259,362
DMRT3_46664,DMRT3,520,543,466,814
DMRT3_46665,DMRT3,322,237,162,238
DMRT3_46666,DMRT3,153,250,418,310
DMRTA2_47215,DMRTA2,240,200,175,355
DMRTA2_47216,DMRTA2,204,412,332,400
DMRTA2_47217,DMRTA2,163,248,277,89
DMRTA2_47218,DMRTA2,284,201,515,388
DMRTB1_47211,DMRTB1,161,153,155,207
DMRTB1_47212,DMRTB1,186,251,172,132
DMRTB1_47213,DMRTB1,148,181,105,185
DMRTB1_47214,DMRTB1,727,831,800,840
DMRTC1_47207,DMRTC1,152,107,240,54
DMRTC1_47208,DMRTC1,356,395,382,213
DMRTC1_47209,DMRTC1,147,234,254,239
DMRTC1_47210,DMRTC1,200,238,157,118
DMRTC1B_74754,DMRTC1B,460,378,354,339
DMRTC1B_74755,DMRTC1B,670,423,430,455
DMRTC1B_74756,DMRTC1B,469,529,235,286
DMRTC1B_74757,DMRTC1B,498,282,355,454
DMRTC2_47203,DMRTC2,731,1068,911,541
DMRTC2_47204,DMRTC2,347,360,522,395
DMRTC2_47205,DMRTC2,560,689,650,629
DMRTC2_47206,DMRTC2,434,563,452,806
DMWD_4873,DMWD,391,525,786,469
DMWD_4874,DMWD,347,418,392,373
DMWD_4875,DMWD,450,528,529,563
DMWD_4876,DMWD,446,701,214,471
DMXL1_4649,DMXL1,249,220,69,131
DMXL1_4650,DMXL1,292,236,336,308
DMXL1_4651,DMXL1,184,209,53,135
DMXL1_4652,DMXL1,181,45,150,216
DMXL2_32419,DMXL2,191,191,241,323
DMXL2_32420,DMXL2,187,109,203,151
DMXL2_32421,DMXL2,216,232,500,208
DMXL2_32422,DMXL2,233,246,284,241
DNAAF2_41799,DNAAF2,113,108,89,164
DNAAF2_41800,DNAAF2,227,196,348,166
DNAAF2_41801,DNAAF2,726,579,371,639
DNAAF2_41802,DNAAF2,206,122,257,131
DNAAF3_70029,DNAAF3,545,755,767,624
DNAAF3_70030,DNAAF3,515,573,698,421
DNAAF3_70031,DNAAF3,821,659,1061,604
DNAAF3_70032,DNAAF3,181,135,108,189
DNAH14_59385,DNAH14,210,176,302,320
DNAH14_59386,DNAH14,740,1330,1016,924
DNAH14_59387,DNAH14,828,1199,1096,1128
DNAH14_59388,DNAH14,746,960,838,798
DNAH3_42675,DNAH3,333,454,131,170
DNAH3_42676,DNAH3,328,330,256,390
DNAH3_42677,DNAH3,454,599,670,538
DNAH3_42678,DNAH3,355,361,292,380
DNAH5_4881,DNAH5,364,318,327,383
DNAH5_4882,DNAH5,346,440,411,425
DNAH5_4883,DNAH5,315,330,360,193
DNAH5_4884,DNAH5,468,572,535,593
DNAH9_4893,DNAH9,625,793,1212,947
DNAH9_4894,DNAH9,517,581,486,668
DNAH9_4895,DNAH9,625,712,1136,923
DNAH9_4896,DNAH9,514,386,288,335
DNAI1_35411,DNAI1,303,293,331,394
DNAI1_35412,DNAI1,375,341,566,653
DNAI1_35413,DNAI1,464,466,1145,639
DNAI1_35414,DNAI1,272,380,316,313
DNAI2_47807,DNAI2,152,148,190,49
DNAI2_47808,DNAI2,267,259,270,184
DNAI2_47809,DNAI2,129,314,125,166
DNAI2_47810,DNAI2,142,148,135,144
DNAJA4_42527,DNAJA4,497,387,268,294
DNAJA4_42528,DNAJA4,621,675,624,905
DNAJA4_42529,DNAJA4,279,387,207,539
DNAJA4_42530,DNAJA4,298,145,162,310
DNAJB1_8985,DNAJB1,219,184,313,189
DNAJB1_8986,DNAJB1,183,65,181,88
DNAJB1_8987,DNAJB1,166,147,293,134
DNAJB1_8988,DNAJB1,255,306,263,168
DNAJB12_40567,DNAJB12,298,438,396,480
DNAJB12_40568,DNAJB12,145,92,102,122
DNAJB12_40569,DNAJB12,117,161,94,113
DNAJB12_40570,DNAJB12,289,301,361,395
DNAJB14_50523,DNAJB14,990,2032,1510,1651
DNAJB14_50524,DNAJB14,233,229,153,255
DNAJB14_50525,DNAJB14,160,128,105,51
DNAJB14_50526,DNAJB14,150,200,112,30
DNAJB2_8913,DNAJB2,387,475,660,751
DNAJB2_8914,DNAJB2,340,237,341,336
DNAJB2_8915,DNAJB2,129,345,122,164
DNAJB2_8916,DNAJB2,432,700,747,215
DNAJB6_26829,DNAJB6,574,627,385,358
DNAJB6_26830,DNAJB6,522,230,212,277
DNAJB6_26831,DNAJB6,779,411,665,565
DNAJB6_26832,DNAJB6,395,313,384,565
DNAJB7_62313,DNAJB7,480,548,522,372
DNAJB7_62314,DNAJB7,797,1261,585,779
DNAJB7_62315,DNAJB7,502,785,540,321
DNAJB7_62316,DNAJB7,429,234,483,353
DNAJC13_32439,DNAJC13,433,853,432,320
DNAJC13_32440,DNAJC13,393,348,593,164
DNAJC13_32441,DNAJC13,573,417,307,240
DNAJC13_32442,DNAJC13,253,397,175,348
DNAJC17_41871,DNAJC17,725,556,399,676
DNAJC17_41872,DNAJC17,1003,147,297,259
DNAJC17_41873,DNAJC17,845,1026,1300,1228
DNAJC17_41874,DNAJC17,824,328,473,441
DNAJC18_64973,DNAJC18,759,451,431,514
DNAJC18_64974,DNAJC18,968,627,638,577
DNAJC18_64975,DNAJC18,286,213,287,353
DNAJC18_64976,DNAJC18,739,971,865,926
DNAJC19_59913,DNAJC19,50,16,21,112
DNAJC19_59914,DNAJC19,272,301,422,517
DNAJC19_59915,DNAJC19,169,167,410,165
DNAJC19_59916,DNAJC19,227,288,318,189
DNAJC2_35383,DNAJC2,348,364,117,148
DNAJC2_35384,DNAJC2,290,137,262,125
DNAJC2_35385,DNAJC2,242,87,112,212
DNAJC2_35386,DNAJC2,172,32,96,63
DNAJC22_50479,DNAJC22,246,219,407,416
DNAJC22_50480,DNAJC22,571,528,1095,678
DNAJC22_50481,DNAJC22,395,298,278,435
DNAJC22_50482,DNAJC22,290,278,317,272
DNAJC24_58265,DNAJC24,416,463,487,520
DNAJC24_58266,DNAJC24,829,731,746,634
DNAJC24_58267,DNAJC24,755,361,335,436
DNAJC24_58268,DNAJC24,523,731,635,373
DNAJC27_38327,DNAJC27,200,113,143,202
DNAJC27_38328,DNAJC27,317,295,551,254
DNAJC27_38329,DNAJC27,454,501,523,309
DNAJC27_38330,DNAJC27,387,757,576,493
DNAJC28_41083,DNAJC28,263,166,253,119
DNAJC28_41084,DNAJC28,92,138,169,115
DNAJC28_41085,DNAJC28,325,253,278,247
DNAJC28_41086,DNAJC28,207,204,598,229
DNAJC3_14949,DNAJC3,265,99,130,133
DNAJC3_14950,DNAJC3,266,227,387,280
DNAJC3_14951,DNAJC3,778,1052,1023,957
DNAJC3_14952,DNAJC3,195,177,217,248
DNAJC30_53319,DNAJC30,529,867,972,494
DNAJC30_53320,DNAJC30,593,993,727,739
DNAJC30_53321,DNAJC30,600,522,635,547
DNAJC30_53322,DNAJC30,447,503,429,561
DNAJC4_8989,DNAJC4,281,299,245,220
DNAJC4_8990,DNAJC4,167,162,76,278
DNAJC4_8991,DNAJC4,261,282,416,283
DNAJC4_8992,DNAJC4,192,173,69,494
DNAJC5B_55031,DNAJC5B,245,111,248,180
DNAJC5B_55032,DNAJC5B,145,167,97,232
DNAJC5B_55033,DNAJC5B,208,382,289,190
DNAJC5B_55034,DNAJC5B,158,217,216,197
DNAJC5G_68029,DNAJC5G,562,1231,1254,544
DNAJC5G_68030,DNAJC5G,162,318,184,279
DNAJC5G_68031,DNAJC5G,732,771,835,611
DNAJC5G_68032,DNAJC5G,162,258,189,263
DNAJC7_19681,DNAJC7,355,338,385,216
DNAJC7_19682,DNAJC7,213,502,292,131
DNAJC7_19683,DNAJC7,175,186,220,425
DNAJC7_19684,DNAJC7,334,118,90,198
DNAJC8_30919,DNAJC8,489,319,156,134
DNAJC8_30920,DNAJC8,298,71,74,49
DNAJC8_30921,DNAJC8,358,266,329,318
DNAJC8_30922,DNAJC8,326,96,137,137
DNAL4_27085,DNAL4,164,249,106,95
DNAL4_27086,DNAL4,581,246,160,536
DNAL4_27087,DNAL4,112,115,199,105
DNAL4_27088,DNAL4,299,464,619,453
DNASE1_4897,DNASE1,917,1226,1293,1299
DNASE1_4898,DNASE1,608,1044,748,714
DNASE1_4899,DNASE1,292,377,538,171
DNASE1_4900,DNASE1,227,285,161,254
DNASE2B_46639,DNASE2B,907,1279,1469,1435
DNASE2B_46640,DNASE2B,769,735,705,679
DNASE2B_46641,DNASE2B,585,1034,499,971
DNASE2B_46642,DNASE2B,833,1460,1018,926
DND1_70237,DND1,262,436,612,565
DND1_70238,DND1,268,378,289,199
DND1_70239,DND1,91,50,251,15
DND1_70240,DND1,449,598,773,502
DNHD1_61277,DNHD1,307,624,487,558
DNHD1_61278,DNHD1,194,225,300,142
DNHD1_61279,DNHD1,303,538,795,339
DNHD1_61280,DNHD1,145,149,192,217
DNLZ_74714,DNLZ,569,262,183,183
DNLZ_74715,DNLZ,230,44,100,92
DNLZ_74716,DNLZ,316,42,16,45
DNLZ_74717,DNLZ,404,165,235,454
DNM1_4861,DNM1,895,1534,1470,936
DNM1_4862,DNM1,626,795,1048,817
DNM1_4863,DNM1,517,464,510,319
DNM1_4864,DNM1,696,767,922,635
DNM2_4933,DNM2,224,29,98,87
DNM2_4934,DNM2,440,245,159,228
DNM2_4935,DNM2,521,219,120,149
DNM2_4936,DNM2,515,48,100,67
DNM3_34459,DNM3,226,87,334,218
DNM3_34460,DNM3,241,305,248,208
DNM3_34461,DNM3,288,823,134,223
DNM3_34462,DNM3,271,213,278,269
DNMT1_4937,DNMT1,405,57,25,85
DNMT1_4938,DNMT1,325,95,147,118
DNMT1_4939,DNMT1,283,35,50,4
DNMT1_4940,DNMT1,263,29,81,36
DNMT3A_4945,DNMT3A,288,240,320,357
DNMT3A_4946,DNMT3A,592,557,671,545
DNMT3A_4947,DNMT3A,128,95,233,207
DNMT3A_4948,DNMT3A,832,860,540,636
DNMT3B_4949,DNMT3B,293,273,339,123
DNMT3B_4950,DNMT3B,223,525,783,650
DNMT3B_4951,DNMT3B,368,568,753,752
DNMT3B_4952,DNMT3B,424,807,867,767
DNPEP_33131,DNPEP,461,616,793,476
DNPEP_33132,DNPEP,504,536,490,535
DNPEP_33133,DNPEP,5,0,0,0
DNPEP_33134,DNPEP,204,242,79,228
DNPH1_28601,DNPH1,339,646,428,428
DNPH1_28602,DNPH1,132,92,139,179
DNPH1_28603,DNPH1,353,659,719,598
DNPH1_28604,DNPH1,300,313,353,227
DNTT_4953,DNTT,394,765,743,514
DNTT_4954,DNTT,259,422,505,267
DNTT_4955,DNTT,183,231,66,184
DNTT_4956,DNTT,160,125,92,103
DNTTIP1_57633,DNTTIP1,565,192,437,328
DNTTIP1_57634,DNTTIP1,410,390,429,162
DNTTIP1_57635,DNTTIP1,511,477,572,289
DNTTIP1_57636,DNTTIP1,557,205,188,214
DOCK11_60765,DOCK11,803,423,887,649
DOCK11_60766,DOCK11,324,394,653,395
DOCK11_60767,DOCK11,144,185,345,271
DOCK11_60768,DOCK11,440,391,560,454
DOCK2_4961,DOCK2,376,525,199,347
DOCK2_4962,DOCK2,572,773,478,849
DOCK2_4963,DOCK2,251,140,470,399
DOCK2_4964,DOCK2,445,769,428,500
DOCK5_50571,DOCK5,686,734,745,687
DOCK5_50572,DOCK5,888,704,817,921
DOCK5_50573,DOCK5,586,920,708,594
DOCK5_50574,DOCK5,249,213,266,215
DOCK6_45883,DOCK6,373,428,252,249
DOCK6_45884,DOCK6,272,320,334,205
DOCK6_45885,DOCK6,603,695,713,483
DOCK6_45886,DOCK6,305,420,562,460
DOCK7_54923,DOCK7,267,410,208,147
DOCK7_54924,DOCK7,570,555,750,591
DOCK7_54925,DOCK7,256,284,505,264
DOCK7_54926,DOCK7,208,283,184,205
DOCK8_51883,DOCK8,313,486,551,410
DOCK8_51884,DOCK8,252,216,544,440
DOCK8_51885,DOCK8,363,423,461,421
DOCK8_51886,DOCK8,279,276,244,216
DOHH_52159,DOHH,722,629,366,275
DOHH_52160,DOHH,739,113,73,38
DOHH_52161,DOHH,812,311,60,136
DOHH_52162,DOHH,699,152,142,233
DOK1_4969,DOK1,299,402,251,446
DOK1_4970,DOK1,715,721,503,689
DOK1_4971,DOK1,336,508,675,268
DOK1_4972,DOK1,280,327,414,308
DOK2_23681,DOK2,178,180,376,275
DOK2_23682,DOK2,440,223,537,416
DOK2_23683,DOK2,621,930,934,817
DOK2_23684,DOK2,907,1061,1325,1377
DOK4_43123,DOK4,382,563,738,656
DOK4_43124,DOK4,540,629,621,478
DOK4_43125,DOK4,645,875,928,894
DOK4_43126,DOK4,199,105,331,190
DOK5_43475,DOK5,742,1397,966,929
DOK5_43476,DOK5,634,1234,1225,1041
DOK5_43477,DOK5,317,363,213,278
